Gene_acc,Gene_id,logFC,-log10FDR,logCPM,Desc
8008,Tb927.1.3800,-0.0302507917777196,0.1698255147923837,4.083425659158306,Present in the outer mitochondrial membrane proteome 18
8009,TRY.551,-0.030329493014576252,0.17804491950049287,4.370469056485821,TRY.551
8010,Tb927.7.5140,-0.03034485319447187,0.388039454598359,6.015133168244934,hypothetical protein  conserved
8011,Tb927.8.1280,-0.030386816122472855,0.23439169515689895,6.056447845332887,hypothetical protein  conserved
8012,Tb927.6.2350,-0.030447420320131653,0.3497484124059387,6.450038318701666,50S ribosome-binding GTPase  putative
8013,Tb7.NT.62,-0.0305071732599575,0.04855541528592889,1.1586901651193096,Noncoding RNA  putative
8014,Tb927.11.1440,-0.030551043044475906,0.21358169301921598,5.300701754828156,hypothetical protein  conserved
8015,TRY.1026,-0.030602151123614092,0.11351063889456421,4.420402335068616,TRY.1026
8016,MSTRG.201,-0.03071553748279073,0.13988454200175218,2.787454615958938,MSTRG.201
8017,TRY.248,-0.03075072820397049,0.18986070501993285,7.968270748904955,TRY.248
8018,Tb927.5.1180,-0.030917077170817344,0.20426078006682927,6.3420183505124355,hypothetical protein  conserved
8019,Tb927.11.5580,-0.0311250060764063,0.1791255432117908,4.4495627263274935,hypothetical protein  conserved
8020,Tb927.10.12290,-0.031133614415643343,0.3846520118579438,7.209393186088905,UDP-Gal or UDP-GlcNAc-dependent glycosyltransferase  putative
8021,Tb927.8.4670,-0.031160031367975297,0.1809554146687593,5.486834022237574,hypothetical protein  conserved
8022,Tb927.8.3550,-0.031169545448180073,0.10515486790173946,6.407777062767614,mitogen-activated protein kinase 3  putative
8023,Tb927.5.2540,-0.031232801179653637,0.17710630632204294,3.7896061192220256,Organic solute transport protein 1  putative
8024,Tb927.3.5140,-0.031375271931248526,0.1794723295302673,4.717591062794535,exonuclease  putative
8025,Tb927.10.6150,-0.03142802456748455,0.10784240678762229,6.395680560376895,neurobeachin/beige protein  putative
8026,Tb927.8.5860,-0.031432980471386394,0.17853490027122385,4.873402240287409,mitochondrial ribosomal protein L17
8027,MSTRG.901,-0.03148353983333904,0.09882051455915508,1.7192322025860935,MSTRG.901
8028,Tb927.5.370,-0.031617831917878994,0.2924654255070191,5.827540282321357,75 kDa invariant surface glycoprotein  putative
8029,Tb927.10.13440,-0.03167064516801229,0.3708825722552764,5.937214042433531,hypothetical protein  conserved
8030,TRY.213,-0.03182543088189421,0.12227570220693011,3.8247468053881457,TRY.213
8031,Tb927.10.11500,-0.03184180648646973,0.19651878511201007,4.647724235605713,conserved protein
8032,Tb927.8.4780,-0.03191306912030082,0.19664558875332616,8.525933603296505,Flagellar Member 3
8033,Tb927.6.1680,-0.03198307206168711,0.19937179756596032,5.411761332138917,mitochondrial RNA binding protein 1
8034,KS17gene_3841a,-0.03202137767647101,0.23139607421525799,4.525542228509607,KS17gene_3841a
8035,Tb927.3.2850,-0.03206148900028331,0.12683328205742567,3.5513474694801754,Got1/Sft2-like family  putative
8036,Tb927.10.16050,-0.03213493104574064,0.26914626178379614,5.106752238673211,hypothetical protein  conserved
8037,Tb927.6.4280,-0.03213988136958425,0.3906783716252188,11.41496978239789,glyceraldehyde 3-phosphate dehydrogenase  glycosomal
8038,Tb927.10.190,-0.03215184740988786,0.2077621360365825,9.167856884336395,40S ribosomal protein S6  putative
8039,Tb927.9.5590,-0.032193007516155496,0.3819560985607755,7.152347395953972,DNA topoisomerase ii
8040,Tb927.9.7070,-0.032217768643087015,0.21296985195540016,4.971282145337572,exosome complex exonuclease RRP40
8041,TRY.89,-0.032317252473453066,0.07524147280183954,1.97125929255892,TRY.89
8042,Tb927.11.7010,-0.03237178716346583,0.057508385160147724,4.395377541705534,Calcium/calmodulin-dependent protein kinase kinase  putative
8043,Tb927.11.10300,-0.03248733032325432,0.3746235963772685,5.8195209546083015,hypothetical protein  conserved
8044,Tb927.10.6930,-0.03251378534976719,0.17850752256412428,5.326391043992641,Cullin family/Cullin protein neddylation domain containing protein  putative
8045,KS17gene_8054a,-0.032520602198383736,0.2902068053326011,5.948444092209784,KS17gene_8054a
8046,TRY.753,-0.032775310654670535,0.1380212594618378,4.0784013174022125,TRY.753
8047,Tb927.11.8040,-0.032787332256003006,0.1840198477645572,4.335565244918391,LSU ribosomal protein  mitochondrial  putative
8048,Tb927.1.4220,-0.032813595817970456,0.3369728726368371,5.7900507849388,Ydr279p protein family (RNase H2 complex component)  putative
8049,Tb927.10.4430,-0.03290448694620469,0.09561617532847225,4.279566811026654,pumillo RNA binding protein PUF1
8050,KS17gene_5967a,-0.03303094541391831,0.06536702320596217,1.666847110355235,KS17gene_5967a
8051,Tb927.6.3900,-0.03303346286262298,0.22770802884504798,4.65188885701657,hypothetical protein  conserved
8052,Tb11.0310,-0.03308685100673892,0.17350428228196815,3.769661481641248,hypothetical protein
8053,KS17gene_6791a,-0.03311363319762903,0.09266638440687869,6.597607848228088,KS17gene_6791a
8054,Tb927.7.1220,-0.03312438931236769,0.3019463907294569,6.264124195195811,hypothetical protein  conserved
8055,Tb927.2.2900,-0.03320007430160024,0.19508524046038778,4.039274508847882,ARP2/3 complex subunit  putative
8056,Tb927.10.14680,-0.03326520414505221,0.38985591917689194,6.192046277123864,ribosome biogenesis protein  putative
8057,Tb927.11.16270,-0.033298342014618384,0.2935820035484505,7.961383638026438,TFIIH basal transcription factor complex helicase XPB subunit  putative
8058,Tb927.11.12140,-0.03331743098372942,0.09773301917941324,4.100919296350737,hypothetical protein
8059,Tb927.10.12640,-0.03342056264463801,0.1716582663607948,6.108795504291726,chaperone protein DnaJ  putative
8060,Tb927.11.11435,-0.03342161908431291,0.36794216141288455,6.204186713293728,dynein light chain type 1  putative
8061,Tb927.8.4320,-0.03345399062746024,0.4334376314474927,7.182054881810627,hypothetical protein  conserved
8062,Tb927.10.2880,-0.033533029411923286,0.3114621015042169,8.156336150920467,Voltage-dependent calcium channel subunit  putative
8063,Tb927.11.14250,-0.033547501125586146,0.3771676068791992,9.07791641869788,T-complex protein 1  epsilon subunit  putative
8064,Tb927.3.5620,-0.03357941561130389,0.1962265661921053,7.294054272412028,Facilitates chromatin transcription complex subunit spt16
8065,Tb927.4.2390,-0.033603535938039275,0.39338100781670504,6.575595020702691,ATP-dependent RNA helicase  putative
8066,Tb927.1.3880,-0.03362912691735153,0.35895233867556964,7.130638809708096,Fusaric acid resistance protein-like  putative
8067,Tb927.11.7440,-0.033691953775589735,0.16240134180054971,3.2703434931359814,hypothetical protein  conserved
8068,Tb927.4.2040,-0.033703379325203175,0.1398265327963031,9.174348633348739,DNA/RNA-binding protein Alba 3
8069,KS17gene_5528a,-0.03379133938632458,0.11339696016981074,3.327687186006426,KS17gene_5528a
8070,Tb927.3.2120,-0.03380614877617361,0.3715666416967884,5.704537159654558,hypothetical protein  conserved
8071,Tb927.9.5330,-0.033808388040286214,0.29034958971459685,5.714747182096336,Putative papain-like cysteine peptidase (DUF1796)  putative
8072,Tb927.3.2130,-0.033879115930936156,0.27281883989422506,5.840609911330399,RNA pseudouridylate synthase  putative
8073,Tb927.9.11760,-0.033939543749988255,0.16712668611428796,4.786012815068412,DNA repair protein RAD2  putative
8074,Tb927.9.1750,-0.03396388996047104,0.1639967936963571,7.841596765427907,Fibronectin type III domain containing protein  putative
8075,KS17gene_5858a,-0.03398293464100809,0.15123849391951483,4.10043080557348,KS17gene_5858a
8076,Tb927.10.3140,-0.033992709816301064,0.3780425272295098,6.0851095506757735,Basal body protein
8077,Tb927.9.16050,-0.0340049413444677,0.14874396698451486,4.179108001219793,leucine-rich repeat protein (pseudogene)  putative
8078,Tb927.10.15520,-0.03401604911009016,0.44764413017310956,7.166876234538817,signal recognition particle protein  putative
8079,Tb927.10.6000,-0.03403719807306689,0.20038964209416885,4.712587685572822,hypothetical protein  conserved
8080,Tb927.7.1180,-0.034038963326055285,0.19545491806729726,3.844754800351883,RNA-binding protein  putative
8081,Tb927.11.13840,-0.03408449339610356,0.39562859989995136,6.446206901616176,hypothetical protein  conserved
8082,Tb927.11.13090,-0.03430738825345975,0.429250740737322,9.190676109822588,elongation factor 1 gamma  putative
8083,Tb927.11.690,-0.0343686336488612,0.2924654255070191,5.212283172611966,hypothetical protein  conserved
8084,Tb927.8.4490,-0.03438356646283485,0.11512332514008523,4.0652613502860895,hypothetical protein
8085,Tb927.10.1330,-0.034401709060300795,0.16847604514884665,5.574032851803359,hypothetical protein  conserved
8086,Tb927.6.4770,-0.03440464576180646,0.1275024224791751,5.956784958517065,protein mkt1  putative
8087,Tb927.4.2110,-0.034486798666107765,0.21019462702529645,5.238099403871939,protein phosphatase 2C  putative
8088,Tb927.9.13300,-0.03450388696630176,0.23929583941841084,5.230948201750921,Ring finger domain containing protein  putative
8089,Tb927.11.19470,-0.034582994617725384,0.19664558875332616,4.121275713718241,expression site-associated gene 3 (ESAG3)  frameshifted and degenerate
8090,Tb11.1810b,-0.03460621469495859,0.339836157876471,6.874528423365472,retrotransposon hot spot protein (RHS  pseudogene)  putative
8091,Tb927.11.6560,-0.034607910508071514,0.19864951768001177,5.464011708855826,Centriole protein POC11  putative
8092,Tb927.10.1420,-0.03470546328814622,0.407870300025161,7.544828808882905,metallo-peptidase  Clan MG  Family M24
8093,Tb927.10.6810,-0.034720592915703945,0.41599535011690275,5.9681211692748475,guanylate kinase  putative
8094,KS17gene_5909a,-0.03474375537037328,0.17775921735451508,4.640252213475407,KS17gene_5909a
8095,Tb927.11.8160,-0.03475910244153499,0.17834401163103014,8.671004392487577,dynein heavy chain  putative
8096,Tb927.5.3460,-0.03485307339264185,0.3272142946590908,5.731096240809231,Flagellum attachment zone protein 16
8097,Tb927.11.10390,-0.03485350137600954,0.26125256180485024,5.640590565865932,hypothetical protein  conserved
8098,Tb927.11.3420,-0.03487275105828165,0.2785017034126961,5.676468921176431,leucine-rich repeat protein (LRRP)  putative
8099,Tb927.6.4140,-0.03488014929563972,0.17035497906496502,7.973853914989388,paraflagellar rod component  putative
8100,Tb927.10.4390,-0.034919552784815115,0.09274164914533223,1.2324533479416604,hypothetical protein
8101,Tb927.2.3020,-0.035040776683687096,0.27348822900293535,6.3028329764414135,Component of motile flagella 76
8102,Tb927.9.11540,-0.035052309058217226,0.31483788106190175,8.224918569211837,hypothetical protein  conserved
8103,Tb927.8.5660,-0.03513844923037293,0.2921976882240616,4.9021447655359625,hypothetical protein  conserved
8104,Tb927.7.850,-0.03515274149441494,0.2623104638977444,4.782498487175545,hypothetical protein  conserved
8105,Tb927.10.8620,-0.03519577700437545,0.2656885977494279,4.549769226488318,hypothetical protein  conserved
8106,Tb927.4.4320,-0.035204122638954324,0.2615517432170634,4.3544784143685895,divalent cation tolerance protein  putative
8107,TRY.383,-0.035321234404833604,0.16499970593882998,6.253220686111519,TRY.383
8108,Tb11.0860,-0.03537257992400854,0.18810911482859335,4.137404674727508,hypothetical protein
8109,Tb927.8.2700,-0.035384642653577776,0.17649690007832528,4.797941905356797,hypothetical protein  conserved
8110,Tb927.6.1490,-0.035445542741203456,0.38301484916900946,5.8497032670438545,leucine-rich repeat protein (LRRP)  putative
8111,KS17gene_3645a,-0.03548953544326495,0.14783733888560668,3.636917121341218,KS17gene_3645a
8112,Tb927.10.8115,-0.035504497442360096,0.1726599655024774,4.119781274348225,hypothetical protein
8113,Tb927.7.7450,-0.0355735999073801,0.45620665358007495,6.805343395485275,GTP-binding protein  putative
8114,KS17gene_722a,-0.035576264073749024,0.10588356727963512,1.4640432146161244,KS17gene_722a
8115,Tb927.7.5420,-0.035674288662563385,0.27268178125435855,5.063926808061652,hypothetical protein  conserved
8116,Tb927.8.2880,-0.035745753504437934,0.17419338853576993,6.130081671824544,hypothetical protein  conserved
8117,Tb927.7.4800,-0.035813763907601506,0.08074332026749445,2.75372341167321,hypothetical protein  conserved
8118,Tb927.6.660,-0.03584285895759678,0.3764518570817508,6.344287475545272,hypothetical protein  conserved
8119,MSTRG.836,-0.03586626297589505,0.08021185460791498,1.5056389981841578,MSTRG.836
8120,Tb927.10.5930,-0.03587905320151609,0.20122887507928458,6.046176091681695,NEK family Serine/threonine-protein kinase  putative
8121,Tb927.6.1480,-0.0358903555715673,0.28451279697950566,7.803625911461261,hypothetical protein  conserved
8122,KS17gene_7740a,-0.0359399407339542,0.12165935275867357,2.2389585200030564,KS17gene_7740a
8123,Tb927.10.4650,-0.03597084584764731,0.36475860616355593,5.836942149027003,hypothetical protein  conserved
8124,MSTRG.252,-0.03604027945425231,0.12121095399549167,4.070129016213983,MSTRG.252
8125,Tb927.10.10740,-0.036113327116434814,0.30169124660119045,4.8075425467795805,hypothetical protein  conserved
8126,KS17gene_1353a,-0.036123513861469086,0.3536143424438477,5.70742802014495,KS17gene_1353a
8127,Tb927.3.3480,-0.03615427452770415,0.43860398612310947,6.163654602439666,U2 small nuclear ribonucleoprotein B  putative
8128,Tb927.6.1730,-0.03615497584255541,0.43045043474716693,7.24955402493281,hypothetical protein  conserved
8129,Tb927.11.10880,-0.03618989530519594,0.4653435214984013,6.070889176262246,hypothetical protein  conserved
8130,Tb927.9.8100,-0.03623519927955172,0.3501004945808036,8.40506415548014,nascent polypeptide associated complex subunit  putative
8131,Tb927.9.9310,-0.03624024492652512,0.49485759871585533,6.724684215438002,hypothetical protein  conserved
8132,Tb927.10.13720,-0.03632412415134176,0.33308810284070783,7.955636093092307,RNA-binding protein 29  putative
8133,Tb927.3.5160,-0.03637165108916668,0.3543904281496938,6.142888248851829,Basal body protein
8134,Tb927.4.4680,-0.036381678254052106,0.15951254416477112,4.061196812587437,DNA replication complex GINS protein PSF3
8135,Tb927.11.2200,-0.03648817491390246,0.30758240088476857,4.861262449174852,DNA-directed RNA polymerase II  putative
8136,Tb927.11.9270,-0.03651788871389376,0.371919972433403,6.146257449207841,differentiation inhibitory kinase
8137,KS17gene_7551a,-0.03652911296198987,0.1271115791122599,2.264458129714294,KS17gene_7551a
8138,Tb927_09_v4.snoRNA.0004,-0.03683283165421548,0.237720950444686,4.000876775889838,H/ACA-like snoRNA
8139,Tb927.6.710,-0.03685411136519296,0.2727695660624245,4.615645641598981,dephospho-CoA kinase  putative
8140,Tb927.11.10380,-0.036895577963976044,0.24861917061051386,5.8179209667085106,hypothetical protein  conserved
8141,KS17gene_2255a,-0.03691434414097378,0.1588985106097241,3.405273942969761,KS17gene_2255a
8142,Tb927.3.920,-0.036946114518607694,0.4701687723073129,6.520250900236774,hypothetical protein  conserved
8143,Tb927.8.6780,-0.0369487099305915,0.3106928793376765,6.062567448547412,hypothetical protein  conserved
8144,Tb927.10.9340,-0.03704415288565095,0.157570291665662,3.8873984367023384,hypothetical protein
8145,Tb927.4.4770,-0.0370597317465253,0.29687592606072083,4.715389397480714,hypothetical protein
8146,Tb927.6.4410,-0.03707071916978927,0.3521932897063482,5.525448661572346,S-adenosylmethionine decarboxylase
8147,Tb927.1.4910,-0.03715762620925853,0.3422585048908408,5.431547311565544,expression site-associated gene 1 (ESAG1) protein  putative
8148,Tb07.30D13.130,-0.03719046724666345,0.17746413917155304,3.724535685972216,hypothetical protein  conserved (pseudogene)
8149,KS17gene_1617a,-0.03719978154697977,0.4937830020849595,6.266387299504672,KS17gene_1617a
8150,Tb927.11.11090,-0.037238589175007664,0.2974785661359375,7.792374073425612,Nucleoporin NUP140
8151,Tb927.7.1920,-0.037341540990128284,0.46300292073567895,6.777687744206289,paraflagellar rod component  putative
8152,Tb927.2.5270,-0.037458924442603375,0.22805684673975554,8.446486623002665,dynein heavy chain  putative
8153,Tb927.11.810,-0.037540741822390256,0.26196994568573806,4.349816059720281,hypothetical protein  conserved
8154,Tb927.11.8780,-0.03754966969299133,0.32874492160807406,6.039322193160134,hypothetical protein  conserved
8155,Tb927.11.15310,-0.03759849488635598,0.4413208019079675,6.334807692737487,hypothetical protein  conserved
8156,Tb927.6.2990,-0.037600338135322806,0.35259565656564895,5.143116921133598,Putative papain-like cysteine peptidase (DUF1796)  putative
8157,MSTRG.818,-0.03761755274498946,0.21027864253869358,5.711903086109181,MSTRG.818
8158,Tb927.2.6240,-0.037719743174209716,0.07190443707982083,3.363335837932285,adenosine transporter 2
8159,Tb927.11.9570,-0.03773627069979567,0.45541907603597387,6.119847915053439,hypothetical protein  conserved
8160,Tb927.7.5160,-0.037830595929027225,0.434473060262094,6.800676333711119,deoxyuridine triphosphatase  putative
8161,Tb927.11.14400,-0.03788896156423147,0.3271184631899474,5.155634506799259,hypothetical protein  conserved
8162,Tb927.10.7040,-0.03791476828012245,0.21297316695894086,5.167429218160254,hypothetical protein  conserved
8163,Tb927.1.2580,-0.03797975199114031,0.37219888669953033,6.680145083255121,exosome-associated protein 1
8164,KS17gene_4371a,-0.03800883240268095,0.0954755516473457,1.9359564911068485,KS17gene_4371a
8165,Tb927.10.9240,-0.038047554807517675,0.13380852353126693,5.195803675878426,Tir chaperone protein (CesT) family  putative
8166,KS17gene_1171a,-0.038110094105259146,0.09072125241448709,1.4203453321731858,KS17gene_1171a
8167,Tb927.10.6600,-0.03814665708855705,0.21469451177739468,5.889066321692981,hypothetical protein  conserved
8168,Tb927.11.550,-0.03823977380996862,0.19743728898265073,8.57650483369965,Suppressor of clathrin deficiency 6  putative
8169,Tb927.11.8960,-0.03827393007495134,0.2012820214175073,6.8533234500875295,hypothetical protein  conserved
8170,Tb927.7.2460,-0.03828432608707025,0.2413768738250615,4.933991570919506,hypothetical protein  conserved
8171,KS17gene_8018a,-0.03830009986276744,0.08452784794604644,2.269342198053795,KS17gene_8018a
8172,Tb927.11.3020,-0.03830544341322658,0.36860325094600327,6.271807026120907,hypothetical protein  conserved
8173,MSTRG.737,-0.038323897139171566,0.21967528474844736,4.826228886011104,MSTRG.737
8174,Tb927.10.5910,-0.038483253793288874,0.36864542192281335,5.774441389210719,Basal body protein
8175,Tb927.4.1940,-0.03849564883157504,0.5009773573461069,6.261818270488806,WD domain  G-beta repeat  putative
8176,Tb927.5.2410,-0.038558692787463184,0.4769585602583538,7.391647773388745,kinesin  putative
8177,Tb927.11.12170,-0.03856458038312878,0.2942588950498856,5.357602178932068,hypothetical protein  conserved
8178,Tb927.8.4530,-0.03860519239607755,0.20758393454996246,4.621783390969976,hypothetical protein  conserved
8179,KS17gene_5235a,-0.038640388212595474,0.16631771613984894,2.6620198309444407,KS17gene_5235a
8180,KS17gene_5907a,-0.03866899667686493,0.08888792658081997,3.7909745370764867,KS17gene_5907a
8181,KS17gene_5897a,-0.038694627137294046,0.23817216712080236,5.001734682449206,KS17gene_5897a
8182,Tb927.8.3540,-0.03870286061566456,0.18301003230709592,5.92943146979819,hypothetical protein  conserved
8183,Tb927.2.6080,-0.03872121117966563,0.25909800906494834,5.93357937020984,hypothetical protein  conserved
8184,Tb11.v5.0417,-0.038726048144175886,0.3463900907061375,5.179354542191559,variant surface glycoprotein (atypical)  putative
8185,MSTRG.627,-0.03874261675734776,0.20753975877409453,4.940598528938086,MSTRG.627
8186,KS17gene_6368a,-0.03885907355055565,0.10319781218707871,3.291953045234491,KS17gene_6368a
8187,Tb927.11.10530,-0.038907725176255,0.2040109794695926,3.467844393031714,hypothetical protein  conserved
8188,Tb927.2.3990,-0.03894153602221913,0.4163465315734086,6.113117179739657,GRIP-related Arf-binding domain containing protein  putative
8189,Tb927.11.9100,-0.038987297993549615,0.2942083891004152,6.5238514245801,Domain of unknown function (DUF4586)  putative
8190,Tb927.11.2990,-0.03899656006074297,0.3674502232801097,4.864514600048271,KREPB4
8191,Tb927.10.5870,-0.0390373268364221,0.27240190968949257,5.235024106438349,Flagellum attachment zone protein 25
8192,KS17gene_8466a,-0.03903971664641408,0.07084443292673212,1.001430479788982,KS17gene_8466a
8193,MSTRG.587,-0.039155117921283275,0.16936255153441085,2.7099891690177835,MSTRG.587
8194,Tb927.10.7710,-0.03919249487010314,0.45712071988801406,6.2721649606608985,40S ribosomal protein S8  putative
8195,Tb927.6.2110,-0.03923290484947602,0.41284402548699367,7.051239530657175,40S ribosomal protein S30  putative
8196,Tb927.7.2170,-0.0392331571770697,0.3088640159757394,7.666824296870396,Nucleolar protein 168
8197,Tb927.11.10960,-0.03924890806779676,0.42677430977354813,5.912805936894716,2OG-Fe(II) oxygenase superfamily  putative
8198,Tb927.11.5230,-0.03926169911647865,0.4743674879111619,6.052098194087457,hypothetical protein  conserved
8199,TRY.374,-0.03929870265836797,0.09716139198472393,4.31296124280068,TRY.374
8200,KS17gene_1027a,-0.039321085336305746,0.15544630124500686,3.0047710056546753,KS17gene_1027a
8201,Tb927.7.160,-0.039337237688539244,0.313548719338986,6.471539558987115,expression site-associated gene 2 (ESAG2)  degenerate
8202,Tb927.10.7030,-0.03935710503473304,0.22269676002783695,6.269132241025979,hypothetical protein  conserved
8203,Tb927.10.2340,-0.039376393323730746,0.21315287531336005,4.578308441261385,SNARE domain containing protein  putative
8204,Tb927.7.3050,-0.039410040884400144,0.27828033434498295,7.08734291236015,Mitochondrial SSU ribosomal protein  putative
8205,Tb927.2.5040,-0.03944781406462845,0.33915647899980284,5.629327696242653,MORN repeat  putative
8206,Tb927.7.6884,-0.039466467781774005,0.17395315635359773,7.2212136595346905,M1 ribosomal RNA
8207,Tb927.6.2260,-0.039475935556315414,0.39945211136757414,5.949726468236215,hypothetical protein  conserved
8208,Tb927.9.6710,-0.039509234241888666,0.407870300025161,6.770081075161969,kynurenine 3-monooxygenase  putative
8209,Tb927.7.3370,-0.03961321739938543,0.3849352387168078,8.152651457097248,Intraflagellar transport protein 74  putative
8210,Tb927.10.15550,-0.0396326168405018,0.4509856147416503,6.783334822370255,hypothetical protein  conserved
8211,KS17gene_3615a,-0.039655857894621296,0.1748129482259836,2.486937489555523,KS17gene_3615a
8212,Tb927.3.950,-0.039698049068668,0.2978101578562679,6.327851814721922,2OG-Fe(II) oxygenase superfamily  putative
8213,Tb927.10.8290,-0.039796974304074875,0.449945179276364,7.3005113541088615,eukaryotic translation initiation factor 3 subunit c
8214,Tb927.11.15800,-0.03986257307312755,0.17374846157702453,6.831062189674318,Cytokinesis initiation factor 1
8215,TRY.150,-0.03990675502415115,0.2676234916022751,5.5043559289729505,TRY.150
8216,KS17gene_7711a,-0.04009682129166319,0.12313020945872014,5.032303253641769,KS17gene_7711a
8217,KS17gene_1347a,-0.04014093818094458,0.11148317351327997,2.199407088128396,KS17gene_1347a
8218,Tb927.10.12250,-0.04015219130164742,0.40529695155326034,5.967473214164348,hypothetical protein  conserved
8219,Tb927.9.13630,-0.04016128661076903,0.519283071410275,5.953765079271355,hypothetical protein  conserved
8220,MSTRG.883,-0.04020174410612582,0.11082924199431175,2.0721159315572804,MSTRG.883
8221,Tb927.3.3439,-0.04024175726760565,0.12365637221478198,5.3108520010445215,5.8S ribosomal RNA
8222,tmp.1.50,-0.04029061594688855,0.14705616818110392,7.213729768622912,M1 ribosomal RNA
8223,Tb927.2.2860,-0.04036397671181544,0.3781643011237867,5.278052171612057,hypothetical protein  conserved
8224,Tb927.10.14230,-0.040371954012681,0.5030586424175817,6.423085948462402,hypothetical protein  conserved
8225,Tb927.8.7170,-0.040372688756355204,0.44398040994694704,5.626882363276363,inositol polyphosphate 1-phosphatase  putative
8226,Tb927.11.3690,-0.040463860976407036,0.2588973320681402,5.865177102710161,Alpha/beta hydrolase family  putative
8227,Tb927.6.3550,-0.04049757642918307,0.4015560649904101,6.678871439155083,phospholipid-translocating P-type ATPase (flippase)  putative
8228,Tb927.8.1510,-0.0404983473758668,0.3581400396624964,8.36678777817731,ATP-dependent RNA helicase DBP2B  putative
8229,Tb927.10.15700,-0.040550167681295844,0.3144418764842868,7.977910450189141,hypothetical protein  conserved
8230,Tb927_02_v4.snoRNA.0100,-0.040554192221535286,0.13412606139194952,2.510934241130113,unspecified product
8231,Tb11.v5.0346,-0.040589916277493074,0.1748129482259836,3.936109662608295,BarP protein  putative
8232,Tb927.6.5180,-0.04067571954769299,0.37350906077569546,5.049053664457361,retrotransposon hot spot protein 4 (RHS4)  interrupted
8233,Tb927.10.1210,-0.04079514200170248,0.24816841691158845,5.858800658709415,katanin  putative
8234,KS17gene_4350a,-0.040852843954846486,0.3728485896645853,6.275311238660408,KS17gene_4350a
8235,Tb11.v5.0271,-0.040853362442884365,0.3812358958763342,5.36119735071402,trypanin  putative
8236,Tb927.7.4660,-0.04085644695348989,0.22688717495665406,4.663946348901037,hypothetical protein  conserved
8237,Tb927.9.5020,-0.04087612038141736,0.27584591556109195,5.2409749805561745,HMG-box domain containing protein  putative
8238,Tb927.7.6660,-0.04091490271622364,0.3014242248195461,4.677115279933125,chaperone protein DnaJ  putative
8239,Tb927.11.16100,-0.04096403219989536,0.4688146997105248,6.961087854350588,ubiquitin carboxyl-terminal hydrolase  putative
8240,Tb927.3.5220,-0.04118908809044449,0.21582863381576656,5.187356121891798,hypothetical protein  conserved
8241,Tb927.4.1770,-0.04119768759607278,0.5170571539630437,5.71036712373252,hypothetical protein  conserved
8242,Tb11.v5.0410,-0.041223164426067486,0.2210979430490022,7.059885269643912,antigenic protein  conserved
8243,KS17gene_4192a,-0.041326922052824844,0.0678369349651305,1.1346418290309428,KS17gene_4192a
8244,KS17gene_796a,-0.0414374085089794,0.15315871087068086,3.9390976011649297,KS17gene_796a
8245,Tb927.8.2800,-0.04145620105089291,0.4069982795862269,6.269357605470914,hypothetical protein  conserved
8246,Tb927.4.260,-0.04151332651949344,0.1384396594075429,2.152902310493733,retrotransposon hot spot protein 3 (RHS3)  putative
8247,Tb927.9.5220,-0.04152167508453612,0.36952726683729137,4.831048904418929,conserved protein
8248,Tb927.5.3020,-0.041530913329875616,0.35042024499437485,5.5033743759307105,hypothetical protein  conserved
8249,TRY.1060,-0.041562288103013566,0.2872333014028859,5.190090557207944,TRY.1060
8250,Tb927.8.4930,-0.04161756839538643,0.49400635977407503,5.8689950752143405,hypothetical protein  conserved
8251,Tb927.5.1790,-0.041619278807188576,0.3046140496908409,6.993103530545074,Mitochondrial SSU ribosomal protein  putative
8252,KS17gene_3826a,-0.04163673693766564,0.203417512157356,3.9042601162200334,KS17gene_3826a
8253,KS17gene_5896a,-0.04163856755893405,0.22770348847513658,5.906983786934624,KS17gene_5896a
8254,Tb927.10.13370,-0.04168658750146854,0.3564633796426462,5.790558696762773,dynein light chain Tctex-type  putative
8255,Tb11.v5.0197,-0.04170595470177446,0.3081934443604132,7.711147319246732,clathrin heavy chain  putative
8256,Tb927.9.8410,-0.04176085510124747,0.5320093849822732,7.546762398789416,chaperone protein DnaJ  putative
8257,Tb927.11.10075,-0.041833039860873236,0.3330034735777999,4.752041952115836,hypothetical protein
8258,Tb11.v5.0600,-0.04192770052090426,0.251298778241135,4.223970951837824,HIT zinc finger  putative
8259,KS17gene_7646a,-0.04193771380264088,0.20268884990687042,5.667258275387416,KS17gene_7646a
8260,Tb927.6.2800,-0.041980164781771294,0.5387573303007968,5.887047687876726,hypothetical protein  conserved
8261,MSTRG.819,-0.04202230010891984,0.16558686448373472,2.69596582338967,MSTRG.819
8262,Tb927.2.2390,-0.04203135787927996,0.30272582982002233,6.805159381410949,hypothetical protein  conserved
8263,Tb927.7.3150,-0.04206009311818971,0.212618716774513,4.3616024524534,CRAL/TRIO domain containing protein  putative
8264,Tb927.1.1160,-0.04220521420799154,0.3464785752158938,5.202539913562491,kinetoplast ribosomal PPR-repeat containing protein 3
8265,Tb927.11.2040,-0.04221540536657871,0.39035606988603305,6.118001619485849,STE/STE11 serine/threonine-protein kinase  putative
8266,Tb11.v5.0858,-0.04223507412169997,0.0782052193713406,5.050920639182873,hypothetical protein  conserved
8267,KS17gene_4633a,-0.04232388192678184,0.2676234916022751,4.143211174782725,KS17gene_4633a
8268,KS17gene_2047a,-0.04244698536640705,0.29687592606072083,4.417606011293183,KS17gene_2047a
